-31.6585808; -5.5267111; 8.0000000
-31.4971694; -5.4086848; 8.0000000
-31.3342924; -5.2927265; 8.0000000
-31.1698935; -5.1789265; 8.0000000
-31.0039439; -5.0673957; 8.0000000
-30.8364245; -4.9582508; 8.0000000
-30.6673012; -4.8515984; 8.0000000
-30.4965575; -4.7475570; 8.0000000
-30.3241866; -4.6462508; 8.0000000
-30.1501672; -4.5477949; 8.0000000
-29.9744860; -4.4523098; 8.0000000
-29.7971814; -4.3599434; 8.0000000
-29.6181965; -4.2707949; 8.0000000
-29.4376056; -4.1850292; 8.0000000
-29.2553864; -4.1027506; 8.0000000
-29.0715407; -4.0240696; 8.0000000
-28.8862234; -3.9491559; 8.0000000
-28.6993072; -3.8780593; 8.0000000
-28.5109897; -3.8109492; 8.0000000
-28.3212758; -3.7478357; 8.0000000
-28.1302232; -3.6886981; 8.0000000
-27.9380834; -3.6335585; 8.0000000
-27.7447829; -3.5823092; 8.0000000
-27.5505493; -3.5349231; 8.0000000
-27.3554216; -3.4913238; 8.0000000
-27.1594573; -3.4514439; 8.0000000
-26.9628503; -3.4152429; 8.0000000
-26.7655587; -3.3826356; 8.0000000
-26.5677465; -3.3535752; 8.0000000
-26.3694495; -3.3279927; 8.0000000
-26.1707121; -3.3058225; 8.0000000
-25.9716769; -3.2870096; 8.0000000
-25.7723195; -3.2714822; 8.0000000
-25.5727565; -3.2591824; 8.0000000
-25.3730228; -3.2500455; 8.0000000
-25.1731534; -3.2440075; 8.0000000
-24.9732436; -3.2410063; 8.0000000
-24.7732895; -3.2409778; 8.0000000
-24.5733653; -3.2438594; 8.0000000
-24.3735028; -3.2495879; 8.0000000
-24.1737305; -3.2581008; 8.0000000
-23.9741054; -3.2693345; 8.0000000
-23.7746400; -3.2832276; 8.0000000
-23.5753739; -3.2997176; 8.0000000
-23.3763349; -3.3187423; 8.0000000
-23.1775467; -3.3402404; 8.0000000
-22.9790325; -3.3641504; 8.0000000
-22.7808199; -3.3904107; 8.0000000
-22.5829203; -3.4189616; 8.0000000
-22.3853562; -3.4497417; 8.0000000
-22.1881483; -3.4826894; 8.0000000
-21.9912910; -3.5177476; 8.0000000
-21.7948218; -3.5548520; 8.0000000
-21.5987312; -3.5939469; 8.0000000
-21.4030359; -3.6349715; 8.0000000
-21.2077552; -3.6778638; 8.0000000
-21.0128583; -3.7225730; 8.0000000
-20.8183902; -3.7690307; 8.0000000
-20.6243257; -3.8171847; 8.0000000
-20.4306735; -3.8669742; 8.0000000
-20.2374506; -3.9183354; 8.0000000
-20.0446091; -3.9712221; 8.0000000
-19.8521955; -4.0255620; 8.0000000
-19.6601738; -4.0813055; 8.0000000
-19.4685452; -4.1383926; 8.0000000
-19.2773234; -4.1967589; 8.0000000
-19.0864499; -4.2563622; 8.0000000
-18.8959683; -4.3171286; 8.0000000
-18.7058368; -4.3790107; 8.0000000
-18.5160496; -4.4419495; 8.0000000
-18.3266154; -4.5058810; 8.0000000
-18.1374728; -4.5707648; 8.0000000
-17.9486570; -4.6365271; 8.0000000
-17.7601249; -4.7031213; 8.0000000
-17.5718649; -4.7704895; 8.0000000
-17.3838793; -4.8385684; 8.0000000
-17.1961096; -4.9073169; 8.0000000
-17.0085794; -4.9766638; 8.0000000
-16.8212477; -5.0465612; 8.0000000
-16.6340981; -5.1169523; 8.0000000
